,Actividad principal,¿La recomendás como un buen lugar para trabajar?,¿Cómo calificás las políticas de diversidad e inclusión?,Pagos en dólares,¿Tenés hijos/as menores de edad?,¿Qué tipo de cuarentena hiciste / estás haciendo?,¿Qué tanto sentís que te está apoyando tu empresa/organización en esta situación?,Trabajo para una empresa que no tiene oficina en mi ciudad,¿Cómo venís llevando la pandemia?,Valor dólar informal semestral
8380,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8381,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8382,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8383,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8384,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8385,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8386,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8387,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8388,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8389,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8390,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8391,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8392,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8393,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8394,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8395,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8396,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8397,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8398,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8399,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8400,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8401,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8402,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8403,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8404,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8405,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8406,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8407,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8408,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8409,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8410,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8411,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8412,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8413,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8414,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8415,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8416,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8417,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8418,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8419,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8420,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8421,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8422,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8423,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8424,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8425,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8426,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8427,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8428,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8429,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8430,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8431,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8432,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8433,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8434,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8435,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8436,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8437,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8438,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8439,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8440,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8441,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8442,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8443,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8444,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8445,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8446,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8447,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8448,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8449,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8450,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8451,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8452,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8453,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8454,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8455,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8456,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8457,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8458,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8459,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8460,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8461,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8462,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8463,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8464,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8465,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8466,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8467,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8468,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8469,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8470,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8471,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8472,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8473,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8474,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8475,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8476,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8477,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8478,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8479,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8480,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8481,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8482,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8483,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8484,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8485,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8486,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8487,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8488,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8489,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8490,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8491,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8492,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8493,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8494,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8495,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8496,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8497,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8498,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8499,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8500,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8501,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8502,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8503,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8504,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8505,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8506,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8507,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8508,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8509,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8510,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8511,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8512,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8513,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8514,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8515,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8516,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8517,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8518,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8519,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8520,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8521,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8522,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8523,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8524,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8525,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8526,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8527,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8528,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8529,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8530,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8531,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8532,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8533,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8534,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8535,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8536,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8537,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8538,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8539,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8540,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8541,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8542,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8543,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8544,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8545,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8546,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8547,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8548,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8549,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8550,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8551,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8552,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8553,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8554,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8555,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8556,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8557,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8558,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8559,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8560,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8561,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8562,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8563,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8564,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8565,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8566,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8567,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8568,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8569,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8570,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8571,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8572,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8573,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8574,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8575,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8576,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8577,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8578,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8579,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8580,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8581,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8582,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8583,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8584,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8585,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8586,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8587,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8588,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8589,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8590,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8591,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8592,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8593,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8594,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8595,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8596,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8597,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8598,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8599,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8600,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8601,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8602,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8603,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8604,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8605,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8606,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8607,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8608,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8609,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8610,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8611,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8612,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8613,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8614,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8615,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8616,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8617,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8618,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8619,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8620,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8621,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8622,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8623,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8624,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8625,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8626,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8627,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8628,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8629,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8630,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8631,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8632,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8633,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8634,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8635,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8636,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8637,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8638,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8639,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8640,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8641,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8642,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8643,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8644,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8645,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8646,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8647,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8648,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8649,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8650,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8651,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8652,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8653,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8654,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8655,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8656,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8657,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8658,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8659,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8660,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8661,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8662,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8663,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8664,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8665,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8666,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8667,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8668,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8669,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8670,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8671,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8672,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8673,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8674,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8675,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8676,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8677,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8678,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8679,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8680,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8681,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8682,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8683,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8684,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8685,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8686,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8687,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8688,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8689,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8690,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8691,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8692,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8693,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8694,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8695,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8696,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8697,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8698,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8699,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8700,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8701,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8702,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8703,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8704,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8705,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8706,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8707,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8708,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8709,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8710,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8711,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8712,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8713,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8714,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8715,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8716,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8717,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8718,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8719,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8720,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8721,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8722,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8723,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8724,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8725,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8726,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8727,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8728,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8729,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8730,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8731,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8732,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8733,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8734,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8735,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8736,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8737,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8738,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8739,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8740,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8741,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8742,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8743,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8744,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8745,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8746,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8747,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8748,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8749,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8750,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8751,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8752,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8753,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8754,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8755,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8756,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8757,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8758,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8759,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8760,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8761,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8762,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8763,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8764,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8765,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8766,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8767,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8768,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8769,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8770,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8771,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8772,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8773,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8774,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8775,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8776,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8777,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8778,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8779,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8780,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8781,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8782,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8783,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8784,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8785,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8786,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8787,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8788,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8789,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8790,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8791,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8792,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8793,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8794,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8795,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8796,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8797,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8798,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8799,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8800,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8801,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8802,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8803,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8804,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8805,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8806,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8807,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8808,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8809,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8810,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8811,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8812,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8813,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8814,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8815,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8816,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8817,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8818,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8819,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8820,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8821,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8822,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8823,0,,,0,0.0,1.0,0.0,0,0.0,17.855
8824,0,,,0,0.0,1.0,0.0,0,0.0,17.855
